Category Link,Series Link,Class Link,Series Title,Class Title,HLS URL,Categories
no link,no link,https://ondemand.animalflow.com/assets/af-12132021-lionsgate-day-1-class-2-v1,No Series Title,AF Deconstructed: Class #1,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/d1bf02242b804f0c942c5deabcc823f0/hls.m3u8,AF DECONSTRUCTED|CLASSES|AF Deconstructed Classes
no link,no link,https://ondemand.animalflow.com/assets/af-12132021-lionsgate-day-1-class-3-v3,No Series Title,AF Deconstructed Class 2,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/936ce3db698e4cc09711c84a81121723/hls.m3u8,AF DECONSTRUCTED|AF Deconstructed Classes|CLASSES
no link,no link,https://ondemand.animalflow.com/assets/81621_lofthouse_-_freyja_class_-_v1,No Series Title,AF Deconstructed Class #3,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/dc70373134294af3bf9a1dbce11dac8c/hls.m3u8,AF DECONSTRUCTED|AF Deconstructed Classes|CLASSES
no link,no link,https://ondemand.animalflow.com/assets/sample-class-youtube-beginner,No Series Title,Anima Flow - Free Sample Class (Beginner/ Entry Level),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/ae1a8dcbbaad43feb134b85f91a6597d/hls.m3u8,
no link,no link,https://ondemand.animalflow.com/assets/animal-flow-on-demand-hero-video-mp4,No Series Title,Animal Flow - On Demand Hero Video.mp4,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/a04da3f9ad954778a5d032608631eaff/hls.m3u8,
no link,no link,https://ondemand.animalflow.com/assets/promo-fixed-mov,No Series Title,Animal Flow On Demand: Movement for EveryBody,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/01ec3f7f01194214b9b652079bea739a/hls.m3u8,
no link,no link,https://ondemand.animalflow.com/assets/fcr-tutorial-10-fallback-with-rotation,No Series Title,FCR Series Video 10 (Drills & Skills 1) Fallback with Rotation,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/d57affe42d144b1e811e4ba7d3a6ff99/hls.m3u8,Full Crab Reach Tutorial Series
no link,no link,https://ondemand.animalflow.com/assets/fcr-tutorial-11-kneeling-fallbacks-with-taps,No Series Title,FCR Series Video 11 (Drills & Skills 1) Kneeling Fallbacks with Taps,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/3d9f0c2d4da94b29935a8b0dbb285ce4/hls.m3u8,Full Crab Reach Tutorial Series
no link,no link,https://ondemand.animalflow.com/assets/fcr-tutorial-12-bridge-and-press,No Series Title,FCR Series Video 12 (Drills & Skills 2) Bridge and Press,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/919f5b1e70564eea83d90774fee54304/hls.m3u8,Full Crab Reach Tutorial Series
no link,no link,https://ondemand.animalflow.com/assets/fcr-tutorial-13-bridge,No Series Title,FCR Series Video 13 (Drills & Skills 2) Bridge,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/d96f206881a14e19924a4268e40d5d8d/hls.m3u8,Full Crab Reach Tutorial Series
no link,no link,https://ondemand.animalflow.com/assets/fcr-tutorial-14-bridge-activations,No Series Title,FCR Series Video 14 (Drills & Skills 2) Bridge Activations,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/3391e137db51495f850cc8fb17b75bb2/hls.m3u8,Full Crab Reach Tutorial Series
no link,no link,https://ondemand.animalflow.com/assets/fcr-tutorial-15-crab-reach-with-tap,No Series Title,FCR Series Video 15 (Drills & Skills 2) Crab Reach with Tap,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/4c30b12c4c9f484bbe0c3ebbd907817a/hls.m3u8,Full Crab Reach Tutorial Series
no link,no link,https://ondemand.animalflow.com/assets/fcr-tutorial-16-full-crab-reach,No Series Title,FCR Series Video 16 (Drills & Skills 2) Full Crab Reach,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/ae7889fd202d4e119c303a4d5761261d/hls.m3u8,Full Crab Reach Tutorial Series
no link,no link,https://ondemand.animalflow.com/assets/fcr-tutorial-2-triceps-stretch,No Series Title,FCR Series Video 2 (Prep Work) Triceps Stretch,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/3c26649e31164f709aa5f40dbca1c607/hls.m3u8,Full Crab Reach Tutorial Series
no link,no link,https://ondemand.animalflow.com/assets/fcr-tutorial-3-shoulder-clock-circles,No Series Title,FCR Series Video 3 (Prep Work) Shoulder Clock Circles,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/48ffff74bf8e4617a17623576028a111/hls.m3u8,Full Crab Reach Tutorial Series
no link,no link,https://ondemand.animalflow.com/assets/fcr-tutorial-4-rhomboid-reach-rotation,No Series Title,FCR Series Video 4 (Prep Work) Rhomboid Reach & Rotation,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/3aaa88bb26f04a4f81d5a99847464345/hls.m3u8,Full Crab Reach Tutorial Series
no link,no link,https://ondemand.animalflow.com/assets/fcr-tutorial-5-wall-anchored-supermans,No Series Title,FCR Series Video 5 (Prep Work) Wall-Anchored Supermans,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/c2dabea695c84c839f3a2e262211f3c0/hls.m3u8,Full Crab Reach Tutorial Series
no link,no link,https://ondemand.animalflow.com/assets/fcr-tutorial-6-superman-eccentrics,No Series Title,FCR Series Video 6 (Prep Work) Superman Eccentrics,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/d7e9d3a8a9fc4e94ae728bff28eec738/hls.m3u8,Full Crab Reach Tutorial Series
no link,no link,https://ondemand.animalflow.com/assets/fcr-tutorial-7-kneeling-arch-backs,No Series Title,FCR Series Video 7 (Drills & Skills 1) Kneeling Arch Backs,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/d16363f8364948e79069b3b3c0415085/hls.m3u8,Full Crab Reach Tutorial Series
no link,no link,https://ondemand.animalflow.com/assets/fcr-tutorial-8-wall-lift-away,No Series Title,FCR Series Video 8 (Drills & Skills 1) Wall Lift Away,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/7b93bb087d4042e58ae098d94ede5df1/hls.m3u8,Full Crab Reach Tutorial Series
no link,no link,https://ondemand.animalflow.com/assets/fcr-tutorial-9-fallback-to-tap,No Series Title,FCR Series Video 9 (Drills & Skills 1) Fallback to Tap,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/935d5e56c21741a28483970419e2b1f4/hls.m3u8,Full Crab Reach Tutorial Series
no link,no link,https://ondemand.animalflow.com/assets/flowcademy_class_1,No Series Title,Flowcademy Series 1 Class 1,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/0efd569e9f7646b8bec96cc21f591e22/hls.m3u8,FLOWCADEMY|Flowcademy Series 1
no link,no link,https://ondemand.animalflow.com/assets/s1_class_2,No Series Title,Flowcademy Series 1 Class 2,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/273d36d0a440407e9759eafaa14b31a1/hls.m3u8,FLOWCADEMY|Flowcademy Series 1
no link,no link,https://ondemand.animalflow.com/assets/s1_class_3,No Series Title,Flowcademy Series 1 Class 3,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/3b6a5d2bec4d4b20af606fa7d48ab8ad/hls.m3u8,FLOWCADEMY|Flowcademy Series 1
no link,no link,https://ondemand.animalflow.com/assets/s1_class_4,No Series Title,Flowcademy Series 1 Class 4,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/4cbea7e04b234c9986787336d9536f37/hls.m3u8,FLOWCADEMY|Flowcademy Series 1
no link,no link,https://ondemand.animalflow.com/assets/flowcademy_s1_-_class_5_-_v4-1080p,No Series Title,Flowcademy Series 1 Class 5,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/86b480ecda124b22bfa82deaef58da68/hls.m3u8,Flowcademy Series 1|FLOWCADEMY
no link,no link,https://ondemand.animalflow.com/assets/mike_flow_1_-_s1__-_v2-1080p,No Series Title,Flowcademy Series 1 Flow 1 (with Mike),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/27c4b2b50e4041aba15967c02935a6a6/hls.m3u8,Flowcademy Series 1|Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/mike_flow_4-1080p,No Series Title,Flowcademy Series 1 Flow 2 (with Mike),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/9dd9dc430d75431d8bcf80b98eb8543f/hls.m3u8,Beginner Flows|Flowcademy Series 1
no link,no link,https://ondemand.animalflow.com/assets/miguel_flow_2_-_beginner_-_v1-1080p,No Series Title,Flowcademy Series 1 Flow 3 (with Miguel),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/561a9270c9d24097aa774fc2d9b526b2/hls.m3u8,Beginner Flows|Flowcademy Series 1
no link,no link,https://ondemand.animalflow.com/assets/miguel_flow_1_-_beginner_-_v2-1080p,No Series Title,Flowcademy Series 1 Flow 4 (with Miguel),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/9050422427ed46859f5507007bf7fec9/hls.m3u8,Beginner Flows|Flowcademy Series 1
no link,no link,https://ondemand.animalflow.com/assets/s2_class_1,No Series Title,Flowcademy Series 2 Class 1,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/b6cff7397ae8460e8ba207022396cfd1/hls.m3u8,FLOWCADEMY|Flowcademy Series 2
no link,no link,https://ondemand.animalflow.com/assets/s2_class_2,No Series Title,Flowcademy Series 2 Class 2,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/16d518ad63124e47887f9f71a0c967e9/hls.m3u8,FLOWCADEMY|Flowcademy Series 2
no link,no link,https://ondemand.animalflow.com/assets/s2_class_3,No Series Title,Flowcademy Series 2 Class 3,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/2fda867b97cc4c2f91ce460877053484/hls.m3u8,FLOWCADEMY|Flowcademy Series 2
no link,no link,https://ondemand.animalflow.com/assets/s2_class_4,No Series Title,Flowcademy Series 2 Class 4,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/f4d78e4156aa4f72bf461ae1dc1222bc/hls.m3u8,FLOWCADEMY|Flowcademy Series 2
no link,no link,https://ondemand.animalflow.com/assets/flowcademy_s2_-_class_5_-_v3-1080p,No Series Title,Flowcademy Series 2 Class 5,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/4dd7ef4ba6614730bdde392fbaf3bed1/hls.m3u8,FLOWCADEMY|Flowcademy Series 2
no link,no link,https://ondemand.animalflow.com/assets/mike_flow_1_-_s2_flow_1_-_v1-1080p,No Series Title,Flowcademy Series 2 Flow 1 (with Mike),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/31ef1e1f060f4d9aaf4bb9cb3b2123d2/hls.m3u8,Intermediate Flows|Flowcademy Series 2
no link,no link,https://ondemand.animalflow.com/assets/miguel_flow_3_-_intermediate-1080p,No Series Title,Flowcademy Series 2 Flow 2 (with Miguel),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/8a8b5632fcb847d085f76a6845a47c2e/hls.m3u8,Intermediate Flows|Flowcademy Series 2
no link,no link,https://ondemand.animalflow.com/assets/mike_flow_5-1080p,No Series Title,Flowcademy Series 2 Flow 3 (with Mike),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/b61585f3aecc427f9eec419a5c5430ac/hls.m3u8,Flowcademy Series 2
no link,no link,https://ondemand.animalflow.com/assets/s3_class_1,No Series Title,Flowcademy Series 3 Class 1,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/fc17cdbf09c942ab8b31bd72d5850f33/hls.m3u8,FLOWCADEMY|Flowcademy Series 3
no link,no link,https://ondemand.animalflow.com/assets/s3_class_2,No Series Title,Flowcademy Series 3 Class 2,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/1bf4afea3063477cbb13d2edb1e67fe2/hls.m3u8,FLOWCADEMY|Flowcademy Series 3
no link,no link,https://ondemand.animalflow.com/assets/s3_class_3,No Series Title,Flowcademy Series 3 Class 3,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/10bb49c19c784a3c8f4be70e95c02481/hls.m3u8,FLOWCADEMY|Flowcademy Series 3
no link,no link,https://ondemand.animalflow.com/assets/s3_class-4,No Series Title,Flowcademy Series 3 Class 4,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/b703860052924fdeb959344631f806ff/hls.m3u8,FLOWCADEMY|Flowcademy Series 3
no link,no link,https://ondemand.animalflow.com/assets/flowcademy_s3_-_class_5_-_v4-1080p,No Series Title,Flowcademy Series 3 Class 5,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/96b5b52743744f99ba64071afcdc726d/hls.m3u8,FLOWCADEMY|Flowcademy Series 3
no link,no link,https://ondemand.animalflow.com/assets/mike_flow_3-_s3_-_v1-1080p,No Series Title,Flowcademy Series 3 Flow 1 with Mike,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/de634a682e7d4c3f8a5e10e15ed0caa9/hls.m3u8,Advanced Flows|Flowcademy Series 3
no link,no link,https://ondemand.animalflow.com/assets/mike_flow_6_-_v2-1080p,No Series Title,Flowcademy Series 3 Flow 2 (with Mike),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/e2057bde469949a98c03da6a4a05cf0c/hls.m3u8,Advanced Flows|Flowcademy Series 3
no link,no link,https://ondemand.animalflow.com/assets/series_4_-_class_1_-_final_v2-1080p,No Series Title,Flowcademy Series 4 Class 1,https://d1y8hfkrra5zh9.cloudfront.net/2001/media/75b9693f0f424ae58e4388a0465eea60/hls.m3u8,Flowcademy Series 4|FLOWCADEMY
no link,no link,https://ondemand.animalflow.com/assets/lionsgate-day-1-chris-flow-4,No Series Title,Flow with Chris #10 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/bdc4ecdc1b3c49cb82ac6d9894caa0e0/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/lionsgate-day-2-chris-adv-flow-1,No Series Title,Flow with Chris #11 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/44e9318579574d49b778d6be1b409c66/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/lionsgate-day-1-chris-flow-1-v1,No Series Title,Flow with Chris #12 (Entry Level/ Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/adf2a55ab7224428b5dbc852b258d333/hls.m3u8,Beginner Flows|Entry Level Flows
no link,no link,https://ondemand.animalflow.com/assets/lionsgate-day-2-chris-adv-flow-2,No Series Title,Flow with Chris #13 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/f01fb18db4844d588d767b05b9f9a8b5/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/12321-af-mentorship-chris-flow-5-int-v1,No Series Title,Flow with Chris #14 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/5d3201c5e13541dcb5dcdc85d5b99f24/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/12321_af_mentorship_-_chris_flow_6_int,No Series Title,Flow with Chris #15 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/4727292516a14e11baecc3b5ac77cb29/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/chris_flow_1_-_beginner-1080p,No Series Title,Flow with Chris #16 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/0fe36045ddfe41fb8644e14d0e181ba4/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/chris_flow_3_-_adv-1080p,No Series Title,Flow with Chris #17 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/9e1f730de9be4165b9d0a81bb05e9b32/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/chris_flow_2_-_int-1080p,No Series Title,Flow with Chris #18 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/5344b962d52a4945bf59154874939d2d/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/chris_flow_4_-_int_v2-1080p,No Series Title,Flow with Chris #19 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/576d57bf686b46fbabb0cadbd58460f0/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/chris-1-v1-f-mp4,No Series Title,Flow with Chris #1 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/14e1b5ebd5da4943a0f759bd080b03cc/hls.m3u8,Beginner Flows|Entry Level Flows
no link,no link,https://ondemand.animalflow.com/assets/chris_flow_5_-_beginner_-_v1-1080p,No Series Title,Flow with Chris #20 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/9cc937bfeb4541f5a67d8322d01beb66/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/chris_flow_6_-_v2-1080p,No Series Title,Flow with Chris #21 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/df5683cb9df3426fa826cecd59da7c82/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/chris_flow_8_-_adv_-_v1,No Series Title,Flow with Chris #22 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/2c992557645c4f069ca9876624b44741/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/chris_flow_7_-_v2-1080p,No Series Title,Flow with Chris #23 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/2938982bdca64fc18beb5692406b3909/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/chris-2-v1-f-mp4,No Series Title,Flow with Chris #2 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/c4d350dfd6af4aa0bffba0d8c42503d3/hls.m3u8,Beginner Flows|Entry Level Flows
no link,no link,https://ondemand.animalflow.com/assets/chris-5-v1-f-mp4,No Series Title,Flow with Chris #3 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/b544200f73774673bf4522ed84daa803/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/chris-4-v1-f-mp4,No Series Title,Flow with Chris #4 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/459159c2bc224a339d74ab261cde0361/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/chris-3-v1-f-mp4,No Series Title,Flow with Chris #5 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/92fe0c9e4c754c78b1ab112b4ce8e930/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/lionsgate-day-2-chris-flow-1,No Series Title,Flow with Chris #6 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/9240dce537054dfa8d1365d4a13481b6/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/lionsgate-day-2-chris-flow-3,No Series Title,Flow with Chris #7 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/675162344eb242c6825fa14469d9c062/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/lionsgate-day-1-chris-flow-2,No Series Title,Flow with Chris #8 (Entry Level/ Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/b060b559727d43c789f642c9dce7ffe0/hls.m3u8,Entry Level Flows|Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/lionsgate-day-1-chris-flow-3,No Series Title,Flow with Chris #9 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/4a3c75c68fcd40ed90f4cb62ea986d5f/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/ind-flow-v2-f-mp4,No Series Title,Flow with Clif #1 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/8876d84c3cac4ba683986bb6d187d33a/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/eve-_adv_-_v2-1080p,No Series Title,Flow with Eve #1 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/442bd429f3ed4de18552536f6c929b05/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/freddy_flow_7_-_int_-_v1-1080p,No Series Title,Flow with Freddy #10 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/4039998b23cf47f093c7fbb1204a653e/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/mfreddy-flow-2-postedl-mp4,No Series Title,Flow with Freddy #1 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/cbc0a7a9b7a24ccbb8eb2e03cd0b5925/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/mfreddy-flow-3-int-mp4,No Series Title,Flow with Freddy #2 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/7a0461681059457490463482c8498040/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/mfreddy-flow-1-postedl,No Series Title,Flow with Freddy #3 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/af91cbfd9d6d428c8e09918aeb9d5c0f/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/freddy_flow_1_-_beginner_-_v2-1080p,No Series Title,Flow with Freddy #4 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/9d358c0a96f34d96a7ce42a702457e14/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/freddy_flow_3_int__v3-1080p-1080p,No Series Title,Flow with Freddy #5 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/2fbdba29c9934068a5dfee75544cee8c/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/freddy_flow_2_-_int_-_v1-1080p,No Series Title,Flow with Freddy #6 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/d15cb8c75e724109b15d0b77864859df/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/freddy_flow_6_-_beginner_-_v1-1080p,No Series Title,Flow with Freddy #7 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/041b3b4d71fa40bea65393fdf0e4dea9/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/freddy_flow_4_-_beg_-_v2-1080p,No Series Title,Flow with Freddy #8 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/702fe3e868544658a82b485758837216/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/freddy_flow_5_-_begin_-_v2-1080p,No Series Title,Flow with Freddy #9 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/892938ee77944bc4a05d8633b2bbfb1d/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/bfreyja-d1-flow-7-2-mp4,No Series Title,Flow with Freyja #10 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/50de8904ef3f4cb986065a0d18054f04/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/bfreyja-d1-flow-1-posted-f11-mp4,No Series Title,Flow with Freyja #11 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/25cb850060684a949c1630b4b2f3b798/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/bfreyja-d1-flow-4-mp4,No Series Title,Flow with Freyja #12 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/9e7b6d109866429c9b39040a60cceac3/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/bfreyja-d2-flow-8-mp4,No Series Title,Flow with Freyja #13 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/40a579dbdc7941198dd9fbf216eb767c/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/bfreyja-d1-flow-6-mp4,No Series Title,Flow with Freyja #14 (Drill - Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/421077d6168c4c09b82d642b880003ae/hls.m3u8,Beginner Flows|Entry Level Flows
no link,no link,https://ondemand.animalflow.com/assets/bfreyja-d1-flow-2-mp4,No Series Title,Flow with Freyja #15 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/0e0aed7b2b9c4a0d96b8ef817e94dd3c/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/bfreyja-d1-flow-5,No Series Title,Flow with Freyja #16 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/f82bd4a7056d408f92bae1053a8f1b70/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/81621-lofthouse-freya-adv-flow-1-v1,No Series Title,Flow with Freyja #17 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/d1f4a63c4b2c4c59ade071c9c1c365d7/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/81621-lofthouse-freya-begin-flow-3-v1,No Series Title,Flow with Freyja #18 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/b503a962a7b8418da04b1efc38a18b41/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/81621-lofthouse-freya-begin-flow-2-v1,No Series Title,Flow with Freyja #19 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/3f851463eaa04c85b05a11f4160f3ef9/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/freya-2-v3-f-mp4,No Series Title,Flow with Freyja #1 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/90906ea163b5487f929548440cbbfae7/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/11922_-_flow_4_-_freyja_-_beginner,No Series Title,Flow with Freyja #21 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/27194b7f6d0145afadccb473cd0abdc5/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/11922_-_flow_10_-_freya_-_int,No Series Title,Flow With Freyja #22 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/1753a2cacb1f440b8552ce022479939f/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/11922_-_flow_6_-_freyja_-_beginner,No Series Title,Flow with Freyja #23 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/8cca8c229b5648a6b4f71a39d5a6dac3/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/11922_-_flow_5_-_freyja_-_beginner,No Series Title,Flow with Freyja #24 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/d821626e36024265bb6025b10b214044/hls.m3u8,Beginner Flows
no link,no link,https://ondemand.animalflow.com/assets/11922_-_flow_11_-_freya_-_int,No Series Title,Flow with Freyja #25 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/cf934a124e064eeda6a29343de1d5c89/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/11922_-_freyja_-_flow_12_adv-1080p,No Series Title,Flow with Freyja #26 (Advanced),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/bcb4f834eef6483eb7ef3a430f0e6d59/hls.m3u8,Advanced Flows
no link,no link,https://ondemand.animalflow.com/assets/freyja-4-v2-f-mp4,No Series Title,Flow with Freyja #2 (Intermediate),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/09abcce29bf44c38824317dfe3e587d5/hls.m3u8,Intermediate Flows
no link,no link,https://ondemand.animalflow.com/assets/freyja-6-v1-f-mp4,No Series Title,Flow with Freyja #3 (Beginner),https://d1y8hfkrra5zh9.cloudfront.net/2001/media/4f0710f9d155457b8ee764bbe23628a4/hls.m3u8,Beginner Flows
